Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS BENGKULU,PENDIDIKAN LUAR SEKOLAH,S1,16,38,42.11
UNIVERSITAS JEMBER,PENDIDIKAN LUAR SEKOLAH,S1,36,88,40.91
UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN LUAR SEKOLAH,S1,30,23,100.0
UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAN LUAR SEKOLAH,S1,23,19,100.0
UNIVERSITAS NEGERI MALANG,PENDIDIKAN LUAR SEKOLAH,S1,36,85,42.35
UNIVERSITAS NEGERI PADANG,PENDIDIKAN LUAR SEKOLAH,S1,32,140,22.86
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN LUAR SEKOLAH,S1,27,127,21.26
UNIVERSITAS NEGERI SURABAYA,PENDIDIKAN LUAR SEKOLAH,S1,20,118,16.95
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN LUAR SEKOLAH,S1,27,112,24.11
UNIVERSITAS SRIWIJAYA,PENDIDIKAN LUAR SEKOLAH,S1,19,62,30.65
